"NGA","PolID","Time","Pop","Terr","Cap","Gov","Infra","Info","Money","uniq","Dupl","n"
"Upper Egypt","SyCalUm",700,6.61322354865345,5.22328593235433,5.2392230891745,0.511111111111111,0.990909090909091,0.992307692307692,0.666666666666667,"y","y",18
"Upper Egypt","IqAbbs1",800,6.17921197959001,6.44632660152088,5.00043816003842,0.554545454545455,0.983333333333333,1,0.833333333333333,"y","y",18
"Upper Egypt","EgTulIk",900,6.81291335664286,5.95424250943933,5.17609125905568,0.6,0.9,0.961538461538462,0.833333333333333,"y","n",18
"Upper Egypt","TnFatim",1000,7.13033376849501,6.14612803567824,5.07918124604763,0.9,0.941666666666667,1,0.833333333333333,"y","n",18
"Upper Egypt","TnFatim",1100,6.60205999132796,5.80002935924413,5.07918124604763,0.9,0.941666666666667,1,0.833333333333333,"y","n",18
"Upper Egypt","EgAyyub",1200,6.96614173273903,6.2027606873932,5.30102999566398,0.8,0.909090909090909,1,0.833333333333333,"y","n",18
"Upper Egypt","EgMamBh",1300,6.74036268949424,6.32221929473392,5.54406804435028,0.818181818181818,0.95,0.992307692307692,0.833333333333333,"y","n",18
"Upper Egypt","EgMamCP",1400,6.54406804435028,6.32221929473392,5.39794000867204,0.818181818181818,0.95,1,0.833333333333333,"y","n",18
"Upper Egypt","EgMamBu",1500,6.50514997831991,6.32221929473392,5.43933269383026,0.818181818181818,0.925,0.992307692307692,0.833333333333333,"y","n",18
"Upper Egypt","TrOttm3",1600,6.96165325595192,6.28670415534871,4.29285076817855,1,0.916666666666667,1,0.833333333333333,"y","y",18
"Upper Egypt","TrOttm4",1700,7.38021124171161,7.04278154663158,5.39757108925211,1,0.916666666666667,0.946153846153846,0.833333333333333,"y","y",18
"Niger Inland Delta","MlJeJe1",-200,2.39794000867204,0.8750612633917,2.09691001300806,0.0333333333333333,0.5,0.0846153846153846,0.195298789726853,"y","n",18
"Niger Inland Delta","MlJeJe1",-100,2.39794000867204,0.8750612633917,2.09691001300806,0.0333333333333333,0.5,0.0846153846153846,0.195298789726853,"n","n",18
"Niger Inland Delta","MlJeJe1",0,2.39794000867204,0.8750612633917,2.09691001300806,0.0333333333333333,0.5,0.0846153846153846,0.195298789726853,"n","n",18
"Niger Inland Delta","MlJeJe2",100,3.39794000867204,3,3.09691001300806,0.0333333333333333,0.45,0.0846153846153846,0.15,"y","n",18
"Niger Inland Delta","MlJeJe2",200,3.39794000867204,3,3.09691001300806,0.0333333333333333,0.45,0.0846153846153846,0.15,"n","n",18
"Niger Inland Delta","MlJeJe2",300,3.39794000867204,3,3.09691001300806,0.0333333333333333,0.45,0.0846153846153846,0.15,"n","n",18
"Niger Inland Delta","MlJeJe3",400,4.25527250510331,3.04139268515822,3.8750612633917,0.0428571428571429,0.625,0.0846153846153846,0.15,"y","n",18
"Niger Inland Delta","MlJeJe3",500,4.25527250510331,3.04139268515822,3.8750612633917,0.0428571428571429,0.625,0.0846153846153846,0.15,"n","n",18
"Niger Inland Delta","MlJeJe3",600,4.25527250510331,3.04139268515822,3.8750612633917,0.0428571428571429,0.625,0.0846153846153846,0.15,"n","n",18
