"NGA","PolID","Time","Pop","Terr","Cap","uniq","Dupl","n"
"Yemeni Coastal Plain","YeSabaC",-700,6.18276436856862,5.01638310730125,4.54406804435028,"n","n",5
"Yemeni Coastal Plain","YeSabaC",-600,6.18276436856862,5.01638310730125,4.54406804435028,"n","n",5
"Yemeni Coastal Plain","YeSabaC",-500,6.18276436856862,5.01638310730125,4.54406804435028,"n","n",5
"Yemeni Coastal Plain","YeQatab",-400,6.99333579907632,5.6611391752448,4.54406804435028,"y","n",5
"Yemeni Coastal Plain","YeQatab",-300,6.99333579907632,5.6611391752448,4.54406804435028,"n","n",5
"Yemeni Coastal Plain","YeQatab",-200,6.99333579907632,5.6611391752448,4.54406804435028,"n","n",5
"Yemeni Coastal Plain","YeSaRay",-100,NA,NA,NA,"y","n",5
"Yemeni Coastal Plain","YeSaRay",0,NA,NA,NA,"n","n",5
"Yemeni Coastal Plain","YeSaRay",100,NA,NA,NA,"n","n",5
"Yemeni Coastal Plain","EtAksm1",200,5.74036268949424,5.54406804435028,5.00966331667938,"y","n",5
"Yemeni Coastal Plain","YeHmyr1",300,5.60205999132796,5.47712125471966,4.30102999566398,"y","n",5
"Yemeni Coastal Plain","YeHmyr2",400,5.60205999132796,5.47712125471966,4.30102999566398,"y","n",5
"Yemeni Coastal Plain","YeHmyr2",500,5.60205999132796,5.47712125471966,4.30102999566398,"n","n",5
"Yemeni Coastal Plain","IrSasn2",600,NA,NA,NA,"y","y",5
"Yemeni Coastal Plain","SyCalUm",700,NA,NA,NA,"y","y",5
"Yemeni Coastal Plain","IqAbbs1",800,NA,NA,NA,"y","y",5
"Yemeni Coastal Plain","YeZiyad",900,5.88011329496592,5,4.40077224208937,"y","n",5
"Yemeni Coastal Plain","YeZiyad",1000,5.88011329496592,5,4.40077224208937,"n","n",5
"Yemeni Coastal Plain","YeWarLd",1100,5.78313673079344,5.47712125471966,4.85174751639244,"y","n",5
"Yemeni Coastal Plain","EgAyyub",1200,NA,NA,NA,"y","y",5
"Yemeni Coastal Plain","YeRasul",1300,5.96753516195132,6.56165987566491,4.69897000433602,"y","n",5
"Yemeni Coastal Plain","YeRasul",1400,5.96753516195132,6.56165987566491,4.69897000433602,"n","n",5
"Yemeni Coastal Plain","YeTahir",1500,NA,NA,NA,"y","n",5
"Yemeni Coastal Plain","TrOttm3",1600,NA,NA,NA,"y","y",5
"Yemeni Coastal Plain","YeQasmi",1700,NA,NA,NA,"y","n",5
"Yemeni Coastal Plain","YeQasmi",1800,NA,NA,NA,"n","n",5
"Sogdiana","TjSaraz",-3500,4.43628625977813,3.16924790840117,3.64097805735833,"y","n",5
"Sogdiana","TjSaraz",-3400,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-3300,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-3200,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-3100,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-3000,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2900,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2800,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2700,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2600,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2500,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2400,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2300,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2200,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","TjSaraz",-2100,4.43628625977813,3.16924790840117,3.64097805735833,"n","n",5
"Sogdiana","KzAndro",-2000,4.43831046563786,4.03140846425162,2.17609125905568,"y","n",5
"Sogdiana","KzAndro",-1900,4.43831046563786,4.03140846425162,2.17609125905568,"n","n",5
"Sogdiana","KzAndro",-1800,4.43831046563786,4.03140846425162,2.17609125905568,"n","n",5
"Sogdiana","KzAndro",-1700,4.43831046563786,4.03140846425162,2.17609125905568,"n","n",5
"Sogdiana","KzAndro",-1600,4.43831046563786,4.03140846425162,2.17609125905568,"n","n",5
"Sogdiana","KzAndro",-1500,4.43831046563786,4.03140846425162,2.17609125905568,"n","n",5
"Sogdiana","UzKok01",-1400,NA,NA,NA,"y","n",5
"Sogdiana","UzKok01",-1300,NA,NA,NA,"n","n",5
"Sogdiana","UzKok01",-1200,NA,NA,NA,"n","n",5
"Sogdiana","UzKok01",-1100,NA,NA,NA,"n","n",5
"Sogdiana","UzKok01",-1000,NA,NA,NA,"n","n",5
"Sogdiana","UzKhw01",-900,4.8750612633917,5.19361990454173,4.39794000867204,"y","n",5
"Sogdiana","UzKhw01",-800,4.8750612633917,5.19361990454173,4.39794000867204,"n","n",5
"Sogdiana","UzKok02",-700,6.29541507763286,3.02829232435712,4.39794000867204,"y","n",5
"Sogdiana","UzKok02",-600,6.29541507763286,3.02829232435712,4.39794000867204,"n","n",5
"Sogdiana","IrAchae",-500,6.47596668447696,6.10377795947601,5.30102999566398,"y","y",5
"Sogdiana","IrAchae",-400,6.47596668447696,6.10377795947601,5.30102999566398,"n","y",5
"Sogdiana","IrSeleu",-300,7.36172783601759,7.02472886320855,4.8750612633917,"y","y",5
"Sogdiana","AfGrBct",-200,6.24303804868629,6.34242268082221,4.57403126772772,"y","n",5
"Sogdiana","AfTochr",-100,5.21085336531489,4.17609125905568,4.02075019185069,"y","n",5
"Sogdiana","AfTochr",0,5.21085336531489,4.17609125905568,4.02075019185069,"n","n",5
"Sogdiana","AfKushn",100,7.36055371519926,6.35218251811136,5.17609125905568,"y","n",5
"Sogdiana","AfKushn",200,6.87392868839695,6.35218251811136,5,"y","n",5
"Sogdiana","IrSasn1",300,6.69897000433602,7.08732018915342,5.47345749895345,"y","y",5
"Sogdiana","AfKidar",400,6.09691001300806,5.39794000867204,5.47648680034235,"y","n",5
"Sogdiana","AfHepht",500,7.42324587393681,6.45863784902565,5.28472740817575,"y","n",5
"Sogdiana","KgWTurk",600,6.24303804868629,6.4983105537896,4.98204173050684,"y","n",5
"Sogdiana","UzSogdi",700,4.51188336097887,4.17609125905568,4.43933269383026,"y","n",5
"Sogdiana","IqAbbs1",800,NA,NA,NA,"y","y",5
"Sogdiana","UzSamnd",900,6.77815125038364,5.77815125038364,5.11394335230684,"y","n",5
"Sogdiana","KgKarKh",1000,6.39794000867204,6.30102999566398,5.30102999566398,"y","n",5
"Sogdiana","KgKarKh",1100,NA,NA,NA,"y","n",5
"Sogdiana","KgKarKh",1200,6.35218251811136,6.14612803567824,5.47712125471966,"y","n",5
"Sogdiana","UzChagt",1300,6.30102999566398,6.54406804435028,4.77990262112135,"y","n",5
"Sogdiana","UzTimur",1400,7.69019608002851,6.74036268949424,5.17609125905568,"y","n",5
"Sogdiana","UzTimur",1500,6.68679644270431,7.35290729073057,5.17609125905568,"y","n",5
"Sogdiana","UzJanid",1600,5.92941892571429,5.35218251811136,4.26426549313743,"y","n",5
"Sogdiana","UzJanid",1700,6,5.35218251811136,4.62347892491184,"y","n",5
"Orkhon Valley","MnXngnE",-1400,4.57403126772772,5.72015930340596,3.61803792367866,"y","n",5
"Orkhon Valley","MnXngnE",-1300,4.57403126772772,5.72015930340596,3.73279100354602,"y","n",5
"Orkhon Valley","MnXngnE",-1200,4.57403126772772,5.72015930340596,3.73279100354602,"n","n",5
"Orkhon Valley","MnXngnE",-1100,4.57403126772772,5.72015930340596,3.73279100354602,"n","n",5
"Orkhon Valley","MnXngnE",-1000,4.57403126772772,5.72015930340596,3.73279100354602,"n","n",5
"Orkhon Valley","MnXngnE",-900,4.57403126772772,5.72015930340596,3.73279100354602,"n","n",5
"Orkhon Valley","MnXngnE",-800,4.57403126772772,5.72015930340596,3.73279100354602,"n","n",5
"Orkhon Valley","MnXngnE",-700,4.57403126772772,5.72015930340596,4.58898427867249,"y","n",5
"Orkhon Valley","MnXngnE",-600,4.57403126772772,5.72015930340596,4.58898427867249,"n","n",5
"Orkhon Valley","MnXngnE",-500,4.57403126772772,5.72015930340596,4.18168749446761,"y","n",5
"Orkhon Valley","MnXngnE",-400,4.8750612633917,6.02118929906994,4.89523269397192,"y","n",5
"Orkhon Valley","MnXngnE",-300,4.8750612633917,6.02118929906994,4.89523269397192,"n","n",5
"Orkhon Valley","MnXngnM",-200,6.17609125905568,6.61278385671974,3.60205999132796,"y","n",5
"Orkhon Valley","MnXngnM",-100,6.17609125905568,6.61278385671974,3.60205999132796,"n","n",5
"Orkhon Valley","MnXngnL",0,6.09691001300806,6.55630250076729,3.60205999132796,"y","n",5
"Orkhon Valley","MnXianb",100,6.09691001300806,6.53147891704226,4.92448250971859,"y","n",5
"Orkhon Valley","MnXianb",200,6.09691001300806,6.53147891704226,4.92448250971859,"n","n",5
"Orkhon Valley","MnRourn",300,5.8750612633917,6.60205999132796,4.53733184718687,"y","n",5
"Orkhon Valley","MnRourn",400,5.8750612633917,6.60205999132796,4.53733184718687,"n","n",5
"Orkhon Valley","MnRourn",500,5.8750612633917,6.60205999132796,4.42873758745361,"y","n",5
"Orkhon Valley","MnETurk",600,5.65321251377534,6.67669360962487,4.2346018129632,"y","n",5
"Orkhon Valley","MnTurk2",700,5.65321251377534,6.54406804435028,3.42720823249142,"y","n",5
"Orkhon Valley","MnUigur",800,5.65321251377534,6.35218251811136,4.24214314810142,"y","n",5
"Orkhon Valley","MnShiwe",900,NA,NA,NA,"y","n",5
"Orkhon Valley","MnKhitn",1000,6.57978359661681,6.35218251811136,5.08807236809122,"y","n",5
"Orkhon Valley","MnKhitn",1100,6.57978359661681,6.35218251811136,5.08807236809122,"n","n",5
"Orkhon Valley","MnMongE",1200,5,4.90308998699194,2.69897000433602,"y","n",5
"Orkhon Valley","MnMngKh",1300,7.81319838236551,7.40177618087912,5.51582943580652,"y","n",5
"Orkhon Valley","MnMongL",1400,7.3122371993193,6.43933269383026,5.64028667532329,"y","n",5
"Orkhon Valley","MnMongL",1500,7.87660082558802,6.43933269383026,5.682466560699,"y","n",5
"Orkhon Valley","MnMongL",1600,4.74036268949424,6.43933269383026,3.90119490823248,"y","n",5
"Orkhon Valley","MnZungh",1700,6.04139268515823,5.27875360095283,5.01935265410092,"y","n",5
"Orkhon Valley","CnQingL",1800,7.89590199280541,7.05307844348342,5.76635164370649,"y","y",5
"Orkhon Valley","CnQingL",1900,7.89590199280541,7.05307844348342,5.76635164370649,"n","y",5
"Lena River Valley","RuYakuE",1400,2.00801378186387,2.31095009033177,2,"y","n",5
"Lena River Valley","RuYakuE",1500,2.00801378186387,2.31095009033177,2,"n","n",5
"Lena River Valley","RuYakuE",1600,2.00801378186387,2.31095009033177,2,"n","n",5
"Lena River Valley","RuYakuL",1700,NA,NA,NA,"y","n",5
"Lena River Valley","RuYakuL",1800,NA,NA,NA,"n","n",5
"Lena River Valley","RuYakuL",1900,NA,NA,NA,"y","n",5
"Kachi Plain","PkAcerN",-7500,3.62603770295223,3.56014969100516,2.69897000433602,"y","n",5
"Kachi Plain","PkAcerN",-7400,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-7300,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-7200,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-7100,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-7000,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6900,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6800,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6700,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6600,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6500,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6400,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6300,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6200,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6100,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-6000,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-5900,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-5800,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-5700,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkAcerN",-5600,3.62603770295223,3.56014969100516,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-5500,3.56536275903911,2.15026977777477,2.69897000433602,"y","n",5
"Kachi Plain","PkCeraN",-5400,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-5300,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-5200,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-5100,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-5000,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4900,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4800,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4700,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4600,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4500,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4400,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4300,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4200,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkCeraN",-4100,3.56536275903911,2.15026977777477,2.69897000433602,"n","n",5
"Kachi Plain","PkChalc",-4000,4.45043880916112,4.23295052638811,3.38916608436453,"y","n",5
"Kachi Plain","PkChalc",-3900,4.45043880916112,4.23295052638811,3.38916608436453,"n","n",5
"Kachi Plain","PkChalc",-3800,4.45043880916112,4.23295052638811,3.38916608436453,"n","n",5
"Kachi Plain","PkChalc",-3700,4.45043880916112,4.23295052638811,3.38916608436453,"n","n",5
"Kachi Plain","PkChalc",-3600,4.45043880916112,4.23295052638811,3.38916608436453,"n","n",5
"Kachi Plain","PkChalc",-3500,4.45043880916112,4.23295052638811,3.38916608436453,"n","n",5
"Kachi Plain","PkChalc",-3400,4.45043880916112,4.23295052638811,3.38916608436453,"n","n",5
"Kachi Plain","PkChalc",-3300,4.45043880916112,4.23295052638811,3.38916608436453,"n","n",5
"Kachi Plain","PkPreUr",-3200,4.58837767663557,3.28536230735026,3.45484486000851,"y","n",5
"Kachi Plain","PkPreUr",-3100,4.58837767663557,3.28536230735026,3.45484486000851,"n","n",5
"Kachi Plain","PkPreUr",-3000,4.58837767663557,3.28536230735026,3.45484486000851,"n","n",5
"Kachi Plain","PkPreUr",-2900,4.58837767663557,3.28536230735026,3.45484486000851,"n","n",5
"Kachi Plain","PkPreUr",-2800,4.58837767663557,3.28536230735026,3.45484486000851,"n","n",5
"Kachi Plain","PkPreUr",-2700,4.58837767663557,3.28536230735026,3.45484486000851,"n","n",5
"Kachi Plain","PkPreUr",-2600,4.58837767663557,3.28536230735026,3.45484486000851,"n","n",5
"Kachi Plain","PkUrbn1",-2500,6.37539041691008,5.13033376849501,5,"y","n",5
"Kachi Plain","PkUrbn1",-2400,6.37539041691008,5.13033376849501,5,"n","n",5
"Kachi Plain","PkUrbn1",-2300,6.37539041691008,5.13033376849501,5,"n","n",5
"Kachi Plain","PkUrbn1",-2200,6.37539041691008,5.13033376849501,5,"n","n",5
"Kachi Plain","PkUrbn2",-2100,6.23393963586911,5.13033376849501,5,"y","n",5
"Kachi Plain","PkUrbn2",-2000,6.23393963586911,5.13033376849501,5,"n","n",5
"Kachi Plain","PkUrbn2",-1900,6.23393963586911,5.13033376849501,5,"n","n",5
"Kachi Plain","PkPostU",-1800,4.08740245205212,2.84571585343416,3.05115252244738,"y","n",5
"Kachi Plain","PkPostU",-1700,4.08740245205212,2.84571585343416,3.05115252244738,"n","n",5
"Kachi Plain","PkPostU",-1600,3.86417011262622,5.15163822319833,3.05115252244738,"y","n",5
"Kachi Plain","PkPostU",-1500,3.86417011262622,5.15163822319833,3.05115252244738,"n","n",5
"Kachi Plain","PkPostU",-1400,3.86417011262622,5.15163822319833,3.05115252244738,"n","n",5
"Kachi Plain","PkProto",-1300,3.05115252244738,2.69279565433189,2.88120199946471,"y","n",5
"Kachi Plain","PkProto",-1200,3.05115252244738,2.69279565433189,2.88120199946471,"n","n",5
"Kachi Plain","PkProto",-1100,3.05115252244738,2.69279565433189,2.88120199946471,"n","n",5
"Kachi Plain","PkProto",-1000,3.05115252244738,2.69279565433189,2.88120199946471,"n","n",5
"Kachi Plain","PkProto",-900,3.05115252244738,2.69279565433189,2.88120199946471,"n","n",5
"Kachi Plain","PkProto",-800,3.05115252244738,2.94471160572154,3.35052814499206,"y","n",5
"Kachi Plain","PkProto",-700,3.05115252244738,2.49076353246472,2.78804569593909,"y","n",5
"Kachi Plain","PkProto",-600,3.05115252244738,2.49076353246472,2.78804569593909,"n","n",5
"Kachi Plain","IrAchae",-500,6.05802394221676,6.91913429842414,5.30102999566398,"y","y",5
"Kachi Plain","IrAchae",-400,6.05802394221676,6.91913429842414,5.30102999566398,"n","y",5
"Kachi Plain","InMaury",-300,7.77085201164214,6.60205999132796,5.20411998265593,"y","y",5
"Kachi Plain","InMaury",-200,7.77085201164214,6.60205999132796,5.20411998265593,"n","y",5
"Kachi Plain","PkIndGr",-100,4.77815125038364,5.02212306169417,3.70499294595052,"y","n",5
"Kachi Plain","IrPart1",0,NA,NA,NA,"y","y",5
"Kachi Plain","AfKushn",100,NA,NA,NA,"y","y",5
"Kachi Plain","AfKushn",200,NA,NA,NA,"n","y",5
"Kachi Plain","IrSasn1",300,6.69897000433602,5.8767121542524,5.15025348275371,"y","y",5
"Kachi Plain","IrSasn1",400,6.69897000433602,5.8767121542524,5.15025348275371,"n","y",5
"Kachi Plain","AfHepht",500,NA,NA,NA,"y","y",5
"Kachi Plain","IrSasn2",600,NA,NA,NA,"y","y",5
"Kachi Plain","SyCalUm",700,NA,NA,NA,"y","y",5
"Kachi Plain","IqAbbs1",800,NA,NA,NA,"y","y",5
"Kachi Plain","PkSind1",900,6,5.14895414300788,4.43323883014768,"y","n",5
"Kachi Plain","PkSind1",1000,6,5.14895414300788,4.1897905289113,"y","n",5
"Kachi Plain","PkSind1",1100,6,5.14895414300788,4.1897905289113,"n","n",5
"Kachi Plain","AfGhurd",1200,6.59236155836846,6,5.9243249172676,"y","n",5
"Kachi Plain","InDelh*",1300,7.37876314968662,6.47712125471966,5.47712125471966,"y","n",5
"Kachi Plain","PkSind2",1400,6.06144163580324,5.14895414300788,4.49663314447325,"y","n",5
"Kachi Plain","PkSind2",1500,6.34242268082221,5.14895414300788,6.03728132208818,"y","n",5
"Kachi Plain","InMugl*",1600,6.60647315253267,4.38613349790684,5.60205999132796,"y","n",5
"Kachi Plain","InMugl*",1700,8.11394335230684,6.5854607295085,5.60205999132796,"y","n",5
"Kachi Plain","AfDurrn",1800,6.78404487753382,6.25333800532611,4.40696278503497,"y","n",5
"Middle Ganga","InGangN",-7000,NA,NA,NA,"y","n",5
"Middle Ganga","InGangN",-6900,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6800,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6700,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6600,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6500,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6400,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6300,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6200,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6100,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-6000,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5900,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5800,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5700,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5600,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5500,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5400,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5300,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5200,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5100,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-5000,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4900,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4800,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4700,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4600,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4500,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4400,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4300,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4200,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4100,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-4000,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3900,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3800,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3700,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3600,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3500,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3400,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3300,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3200,NA,NA,NA,"n","n",5
"Middle Ganga","InGangN",-3100,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-3000,NA,NA,NA,"y","n",5
"Middle Ganga","InGangC",-2900,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2800,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2700,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2600,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2500,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2400,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2300,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2200,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2100,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-2000,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1900,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1800,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1700,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1600,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1500,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1400,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1300,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1200,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1100,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-1000,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-900,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-800,NA,NA,NA,"n","n",5
"Middle Ganga","InGangC",-700,NA,NA,NA,"n","n",5
"Middle Ganga","InMahaJ",-600,5.67275411095118,5.79727784115578,4.47712125471966,"y","n",5
"Middle Ganga","InMahaJ",-500,5.67275411095118,5.79727784115578,4.47712125471966,"n","n",5
"Middle Ganga","InMahaJ",-400,5.8032480528882,3.95828754761637,4.47712125471966,"y","n",5
"Middle Ganga","InMaury",-300,7.77085201164214,6.60205999132796,5.20411998265593,"y","n",5
"Middle Ganga","InMaury",-200,7.77085201164214,6.60205999132796,5.20411998265593,"n","n",5
"Middle Ganga","InSunga",-100,7.77085201164214,6.60205999132796,5.20411998265593,"y","n",5
"Middle Ganga","InAyodE",0,NA,NA,NA,"y","n",5
"Middle Ganga","AfKushn",100,NA,NA,NA,"y","y",5
"Middle Ganga","AfKushn",200,NA,NA,NA,"n","y",5
"Middle Ganga","AfKushn",300,NA,NA,NA,"n","y",5
"Middle Ganga","InGupta",400,6.73289317341769,5.92941892571429,5.17609125905568,"y","n",5
"Middle Ganga","InGupta",500,6.73289317341769,5.92941892571429,5.17609125905568,"n","n",5
"Middle Ganga","InMagad",600,NA,NA,NA,"y","n",5
"Middle Ganga","InKanau",700,6.57478094696886,6.42253672210043,5.07918124604763,"y","n",5
"Middle Ganga","InRasht",800,6.74036268949424,5.77815125038364,5,"y","y",5
"Middle Ganga","InGurjr",900,6.92846908620984,6,4.90308998699194,"y","n",5
"Middle Ganga","InGurjr",1000,7.04071813172031,6,4.85733249643127,"y","n",5
"Middle Ganga","InGhdvl",1100,7.23444120298949,5.51188336097887,4.93449845124357,"y","n",5
"Middle Ganga","InGhdvl",1200,7.23444120298949,5.51188336097887,4.93449845124357,"n","n",5
"Middle Ganga","InDelh*",1300,8.02299690009964,6.47712125471966,5.47712125471966,"y","y",5
"Middle Ganga","InDelh*",1400,8.02299690009964,6.47712125471966,5.47712125471966,"n","y",5
"Middle Ganga","InDelh*",1500,8.02299690009964,6.47712125471966,5.47712125471966,"n","y",5
"Middle Ganga","InMugl*",1600,7.58009065314157,4.66661183561275,5.60205999132796,"y","y",5
"Middle Ganga","InMugl*",1700,7.58009065314157,4.66661183561275,5.60205999132796,"n","y",5
"Middle Ganga","InMugl*",1800,7.58009065314157,4.66661183561275,5.60205999132796,"n","y",5
"Deccan","InDecNL",-2700,NA,NA,NA,"y","n",5
"Deccan","InDecNL",-2600,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-2500,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-2400,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-2300,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-2200,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-2100,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-2000,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-1900,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-1800,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-1700,NA,NA,NA,"y","n",5
"Deccan","InDecNL",-1600,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-1500,NA,NA,NA,"y","n",5
"Deccan","InDecNL",-1400,NA,NA,NA,"n","n",5
"Deccan","InDecNL",-1300,NA,NA,NA,"y","n",5
