"NGA","PolID","Time","Class","uniq","Dupl","n"
"Kachi Plain","PkCeraN",-5500,1,"y","n",18
"Kachi Plain","PkCeraN",-5400,1,"n","n",18
"Kachi Plain","PkCeraN",-5300,1,"n","n",18
"Kachi Plain","PkCeraN",-5200,1,"n","n",18
"Kachi Plain","PkCeraN",-5100,1,"n","n",18
"Kachi Plain","PkCeraN",-5000,2,"n","n",18
"Kachi Plain","PkCeraN",-4900,2,"n","n",18
"Kachi Plain","PkCeraN",-4800,2,"n","n",18
"Kachi Plain","PkCeraN",-4700,2,"n","n",18
"Kachi Plain","PkCeraN",-4600,2,"n","n",18
"Kachi Plain","PkCeraN",-4500,2,"n","n",18
"Kachi Plain","PkCeraN",-4400,2,"n","n",18
"Kachi Plain","PkCeraN",-4300,2,"n","n",18
"Kachi Plain","PkCeraN",-4200,2,"n","n",18
"Kachi Plain","PkCeraN",-4100,2,"n","n",18
"Kachi Plain","PkChalc",-4000,2,"y","n",18
"Kachi Plain","PkChalc",-3900,2,"n","n",18
"Kachi Plain","PkChalc",-3800,2,"n","n",18
"Kachi Plain","PkChalc",-3700,2,"n","n",18
"Kachi Plain","PkChalc",-3600,2,"n","n",18
"Kachi Plain","PkChalc",-3500,2,"n","n",18
"Kachi Plain","PkChalc",-3400,2,"n","n",18
"Kachi Plain","PkChalc",-3300,2,"n","n",18
"Kachi Plain","PkPreUr",-3200,2,"y","n",18
"Kachi Plain","PkPreUr",-3100,2,"n","n",18
"Kachi Plain","PkPreUr",-3000,3,"n","n",18
"Kachi Plain","PkPreUr",-2900,3,"n","n",18
"Kachi Plain","PkPreUr",-2800,3,"n","n",18
"Kachi Plain","PkPreUr",-2700,3,"n","n",18
"Kachi Plain","PkPreUr",-2600,3,"n","n",18
"Kachi Plain","PkUrbn1",-2500,3,"y","n",18
"Kachi Plain","PkUrbn1",-2400,3,"n","n",18
"Kachi Plain","PkUrbn1",-2300,3,"n","n",18
"Kachi Plain","PkUrbn1",-2200,3,"n","n",18
"Kachi Plain","PkUrbn2",-2100,3,"y","n",18
"Kachi Plain","PkUrbn2",-2000,3,"n","n",18
"Kachi Plain","PkUrbn2",-1900,3,"n","n",18
"Kachi Plain","PkPostU",-1800,3,"y","n",18
"Kachi Plain","PkPostU",-1700,3,"n","n",18
"Kachi Plain","PkPostU",-1600,3,"y","n",18
"Kachi Plain","PkPostU",-1500,3,"n","n",18
"Kachi Plain","PkPostU",-1400,3,"n","n",18
"Kachi Plain","PkProto",-1300,3,"y","n",18
"Kachi Plain","PkProto",-1200,3,"n","n",18
"Kachi Plain","PkProto",-1100,3,"n","n",18
"Kachi Plain","PkProto",-1000,3,"n","n",18
"Kachi Plain","PkProto",-900,3,"n","n",18
"Kachi Plain","PkProto",-800,3,"y","n",18
"Kachi Plain","PkProto",-700,3,"y","n",18
"Kachi Plain","PkProto",-600,3,"n","n",18
"Kachi Plain","IrAchae",-500,3,"y","y",18
"Kachi Plain","IrAchae",-400,3,"n","y",18
"Kachi Plain","InMaury",-300,3,"y","y",18
"Kachi Plain","InMaury",-200,3,"n","y",18
"Kachi Plain","PkIndGr",-100,3,"y","n",18
"Kachi Plain","IrPart1",0,3,"y","y",18
"Kachi Plain","AfKushn",100,3,"y","y",18
"Kachi Plain","AfKushn",200,3,"n","y",18
"Kachi Plain","IrSasn1",300,3,"y","y",18
"Kachi Plain","IrSasn1",400,3,"n","y",18
"Kachi Plain","AfHepht",500,3,"y","y",18
"Kachi Plain","IrSasn2",600,3,"y","y",18
"Kachi Plain","SyCalUm",700,3,"y","y",18
"Kachi Plain","IqAbbs1",800,3,"y","y",18
"Kachi Plain","PkSind1",900,3,"y","n",18
"Kachi Plain","PkSind1",1000,3,"y","n",18
"Kachi Plain","PkSind1",1100,3,"n","n",18
"Kachi Plain","AfGhurd",1200,3,"y","n",18
"Kachi Plain","InDelh*",1300,3,"y","n",18
"Kachi Plain","PkSind2",1400,3,"y","n",18
"Kachi Plain","PkSind2",1500,3,"y","n",18
"Kachi Plain","InMugl*",1600,3,"y","n",18
"Kachi Plain","InMugl*",1700,3,"y","n",18
"Kachi Plain","AfDurrn",1800,3,"y","n",18
"Middle Ganga","InGangN",-7000,1,"y","n",18
"Middle Ganga","InGangN",-6900,1,"n","n",18
"Middle Ganga","InGangN",-6800,1,"n","n",18
"Middle Ganga","InGangN",-6700,1,"n","n",18
"Middle Ganga","InGangN",-6600,1,"n","n",18
"Middle Ganga","InGangN",-6500,1,"n","n",18
"Middle Ganga","InGangN",-6400,1,"n","n",18
"Middle Ganga","InGangN",-6300,1,"n","n",18
"Middle Ganga","InGangN",-6200,1,"n","n",18
"Middle Ganga","InGangN",-6100,1,"n","n",18
"Middle Ganga","InGangN",-6000,1,"n","n",18
"Middle Ganga","InGangN",-5900,1,"n","n",18
"Middle Ganga","InGangN",-5800,1,"n","n",18
"Middle Ganga","InGangN",-5700,1,"n","n",18
"Middle Ganga","InGangN",-5600,1,"n","n",18
"Middle Ganga","InGangN",-5500,1,"n","n",18
"Middle Ganga","InGangN",-5400,1,"n","n",18
"Middle Ganga","InGangN",-5300,1,"n","n",18
"Middle Ganga","InGangN",-5200,1,"n","n",18
"Middle Ganga","InGangN",-5100,1,"n","n",18
"Middle Ganga","InGangN",-5000,1,"n","n",18
"Middle Ganga","InGangN",-4900,1,"n","n",18
"Middle Ganga","InGangN",-4800,1,"n","n",18
"Middle Ganga","InGangN",-4700,1,"n","n",18
"Middle Ganga","InGangN",-4600,1,"n","n",18
"Middle Ganga","InGangN",-4500,1,"n","n",18
"Middle Ganga","InGangN",-4400,1,"n","n",18
"Middle Ganga","InGangN",-4300,1,"n","n",18
"Middle Ganga","InGangN",-4200,1,"n","n",18
"Middle Ganga","InGangN",-4100,1,"n","n",18
"Middle Ganga","InGangN",-4000,1,"n","n",18
"Middle Ganga","InGangN",-3900,1,"n","n",18
"Middle Ganga","InGangN",-3800,1,"n","n",18
"Middle Ganga","InGangN",-3700,1,"n","n",18
"Middle Ganga","InGangN",-3600,1,"n","n",18
"Middle Ganga","InGangN",-3500,1,"n","n",18
"Middle Ganga","InGangN",-3400,1,"n","n",18
"Middle Ganga","InGangN",-3300,1,"n","n",18
"Middle Ganga","InGangN",-3200,1,"n","n",18
"Middle Ganga","InGangN",-3100,1,"n","n",18
"Middle Ganga","InGangC",-3000,1,"y","n",18
"Middle Ganga","InGangC",-2900,1,"n","n",18
"Middle Ganga","InGangC",-2800,1,"n","n",18
"Middle Ganga","InGangC",-2700,1,"n","n",18
"Middle Ganga","InGangC",-2600,1,"n","n",18
"Middle Ganga","InGangC",-2500,1,"n","n",18
"Middle Ganga","InGangC",-2400,1,"n","n",18
"Middle Ganga","InGangC",-2300,1,"n","n",18
"Middle Ganga","InGangC",-2200,1,"n","n",18
"Middle Ganga","InGangC",-2100,1,"n","n",18
"Middle Ganga","InGangC",-2000,1,"n","n",18
"Middle Ganga","InGangC",-1900,1,"n","n",18
"Middle Ganga","InGangC",-1800,1,"n","n",18
"Middle Ganga","InGangC",-1700,1,"n","n",18
"Middle Ganga","InGangC",-1600,1,"n","n",18
"Middle Ganga","InGangC",-1500,1,"n","n",18
"Middle Ganga","InGangC",-1400,1,"n","n",18
"Middle Ganga","InGangC",-1300,1,"n","n",18
"Middle Ganga","InGangC",-1200,1,"n","n",18
"Middle Ganga","InGangC",-1100,1,"n","n",18
"Middle Ganga","InGangC",-1000,1,"n","n",18
"Middle Ganga","InGangC",-900,1,"n","n",18
"Middle Ganga","InGangC",-800,1,"n","n",18
"Middle Ganga","InGangC",-700,1,"n","n",18
"Middle Ganga","InMahaJ",-600,1,"y","n",18
"Middle Ganga","InMahaJ",-500,3,"n","n",18
"Middle Ganga","InMahaJ",-400,3,"y","n",18
"Middle Ganga","InMaury",-300,3,"y","n",18
"Middle Ganga","InMaury",-200,3,"n","n",18
"Middle Ganga","InSunga",-100,3,"y","n",18
"Middle Ganga","InAyodE",0,2.72296036434011,"y","n",18
"Middle Ganga","AfKushn",100,3,"y","y",18
"Middle Ganga","AfKushn",200,3,"n","y",18
"Middle Ganga","AfKushn",300,3,"n","y",18
"Middle Ganga","InGupta",400,3,"y","n",18
"Middle Ganga","InGupta",500,3,"n","n",18
"Middle Ganga","InMagad",600,2.60610369083596,"y","n",18
"Middle Ganga","InKanau",700,3,"y","n",18
"Middle Ganga","InRasht",800,3,"y","y",18
"Middle Ganga","InGurjr",900,3,"y","n",18
"Middle Ganga","InGurjr",1000,3,"y","n",18
"Middle Ganga","InGhdvl",1100,3,"y","n",18
"Middle Ganga","InGhdvl",1200,3,"n","n",18
"Middle Ganga","InDelh*",1300,3,"y","y",18
"Middle Ganga","InDelh*",1400,3,"n","y",18
"Middle Ganga","InDelh*",1500,3,"n","y",18
"Middle Ganga","InMugl*",1600,3,"y","y",18
"Middle Ganga","InMugl*",1700,3,"n","y",18
"Middle Ganga","InMugl*",1800,3,"n","y",18
"Deccan","InDecNL",-2700,1,"y","n",18
"Deccan","InDecNL",-2600,1,"n","n",18
"Deccan","InDecNL",-2500,1,"n","n",18
"Deccan","InDecNL",-2400,1,"n","n",18
"Deccan","InDecNL",-2300,1,"n","n",18
"Deccan","InDecNL",-2200,1,"n","n",18
"Deccan","InDecNL",-2100,1,"n","n",18
"Deccan","InDecNL",-2000,1,"n","n",18
"Deccan","InDecNL",-1900,1,"n","n",18
"Deccan","InDecNL",-1800,1,"n","n",18
"Deccan","InDecNL",-1700,1,"y","n",18
"Deccan","InDecNL",-1600,1,"n","n",18
"Deccan","InDecNL",-1500,1,"y","n",18
"Deccan","InDecNL",-1400,1,"n","n",18
"Deccan","InDecNL",-1300,1,"y","n",18
"Deccan","InDecIA",-1200,1,"y","n",18
"Deccan","InDecIA",-1100,3,"y","n",18
"Deccan","InDecIA",-1000,3,"y","n",18
"Deccan","InDecIA",-900,3,"y","n",18
"Deccan","InDecIA",-800,3,"n","n",18
"Deccan","InDecIA",-700,3,"n","n",18
"Deccan","InDecIA",-600,3,"y","n",18
"Deccan","InDecIA",-500,3,"y","n",18
"Deccan","InDecIA",-400,3,"y","n",18
"Deccan","InMaury",-300,3,"y","y",18
"Deccan","InDecKg",-200,3,"y","n",18
"Deccan","InSataL",-100,3,"y","n",18
"Deccan","InSataL",0,3,"y","n",18
"Deccan","InSataL",100,3,"y","n",18
"Deccan","InSataL",200,3,"y","n",18
"Deccan","InVakat",300,3,"y","n",18
"Deccan","InVakat",400,3,"n","n",18
"Deccan","InKadam",500,3,"y","n",18
"Deccan","InChaBd",600,3,"y","n",18
"Deccan","InChaBd",700,3,"n","n",18
"Deccan","InRasht",800,3,"y","n",18
"Deccan","InRasht",900,3,"n","n",18
"Deccan","InChaKl",1000,3,"y","n",18
"Deccan","InHoysa",1200,3,"y","n",18
"Deccan","InKampi",1300,3,"y","n",18
"Deccan","InVijay",1400,3,"y","n",18
"Deccan","InVijay",1500,3,"y","n",18
"Deccan","InVijay",1600,3,"n","n",18
"Deccan","InMugl*",1700,3,"y","y",18
"Deccan","GbEmpr2",1800,3,"y","n",18
"Garo Hills","InGaroE",1800,1.98056837768527,"y","n",18
"Garo Hills","InGaroL",1900,1.20094196568297,"y","n",18
"Cambodian Basin","KhMekBA",-1200,2,"y","n",18
"Cambodian Basin","KhMekBA",-1100,2,"n","n",18
"Cambodian Basin","KhMekBA",-1000,2,"n","n",18
"Cambodian Basin","KhMekBA",-900,2,"n","n",18
"Cambodian Basin","KhMekBA",-800,2,"n","n",18
"Cambodian Basin","KhMekBA",-700,2,"n","n",18
"Cambodian Basin","KhMekBA",-600,2,"n","n",18
"Cambodian Basin","KhMekIA",-500,3,"y","n",18
"Cambodian Basin","KhMekIA",-400,3,"n","n",18
"Cambodian Basin","KhMekIA",-300,3,"n","n",18
"Cambodian Basin","KhMekIA",-200,3,"n","n",18
"Cambodian Basin","KhMekIA",-100,3,"n","n",18
"Cambodian Basin","KhMekIA",0,3,"n","n",18
"Cambodian Basin","KhMekIA",100,3,"n","n",18
"Cambodian Basin","KhMekIA",200,3,"n","n",18
"Cambodian Basin","KhFunaE",300,3,"y","n",18
"Cambodian Basin","KhFunaE",400,3,"n","n",18
"Cambodian Basin","KhFunaE",500,3,"n","n",18
"Cambodian Basin","KhFunaL",600,3,"y","n",18
"Cambodian Basin","KhChenl",700,3,"y","n",18
"Cambodian Basin","KhChenl",800,3,"n","n",18
"Cambodian Basin","KhAngkE",900,3,"y","n",18
"Cambodian Basin","KhAngkE",1000,3,"y","n",18
"Cambodian Basin","KhAngkC",1100,3,"y","n",18
"Cambodian Basin","KhAngkC",1200,3,"y","n",18
"Cambodian Basin","KhAngkL",1300,3,"y","n",18
"Cambodian Basin","KhAngkL",1400,3,"y","n",18
"Cambodian Basin","KhCambd",1500,3,"y","n",18
"Cambodian Basin","ThAyuth",1600,3,"y","n",18
"Cambodian Basin","ThAyuth",1700,3,"y","n",18
"Cambodian Basin","ThRattn",1800,3,"y","n",18
"Central Java","IdCJBun",-400,2,"y","n",18
"Central Java","IdCJBun",-300,2,"y","n",18
"Central Java","IdCJBun",-200,2,"y","n",18
"Central Java","IdCJBun",-100,2,"n","n",18
"Central Java","IdCJBun",0,2,"n","n",18
"Central Java","IdCJBun",100,2,"n","n",18
"Central Java","IdCJBun",200,2,"y","n",18
"Central Java","IdCJBun",300,2,"n","n",18
"Central Java","IdCJBun",400,2,"n","n",18
"Central Java","IdKalin",500,3,"y","n",18
"Central Java","IdKalin",600,3,"n","n",18
"Central Java","IdKalin",700,3,"y","n",18
"Central Java","IdMedng",800,3,"y","n",18
"Central Java","IdMedng",900,3,"y","n",18
"Central Java","IdMedng",1000,3,"n","n",18
"Central Java","IdKedir",1100,3,"y","n",18
"Central Java","IdKedir",1200,3,"y","n",18
"Central Java","IdMajap",1300,3,"y","n",18
"Central Java","IdMajap",1400,3,"n","n",18
"Central Java","IdMajap",1500,3,"n","n",18
"Central Java","IdMatrm",1600,3,"y","n",18
"Central Java","IdMatrm",1700,3,"n","n",18
"Kapuasi Basin","IdBrokE",1700,2.03989747018031,"y","n",18
"Kapuasi Basin","IdBrokE",1800,2.11819138756622,"n","n",18
"Kapuasi Basin","IdBrokL",1900,3,"y","n",18
"Middle Yellow River Valley","CnPeili",-7000,2.89316393598046,"y","n",18
"Middle Yellow River Valley","CnPeili",-6900,2.27034734371077,"n","n",18
"Middle Yellow River Valley","CnPeili",-6800,2.416107389006,"n","n",18
"Middle Yellow River Valley","CnPeili",-6700,2.326044506514,"n","n",18
"Middle Yellow River Valley","CnPeili",-6600,2.21553203745547,"n","n",18
"Middle Yellow River Valley","CnPeili",-6500,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-6400,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-6300,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-6200,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-6100,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-6000,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5900,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5800,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5700,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5600,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5500,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5400,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5300,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5200,2,"n","n",18
"Middle Yellow River Valley","CnPeili",-5100,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-5000,2,"y","n",18
"Middle Yellow River Valley","CnYngsh",-4900,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4800,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4700,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4600,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4500,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4400,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4300,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4200,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4100,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-4000,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3900,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3800,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3700,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3600,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3500,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3400,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3300,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3200,2,"n","n",18
"Middle Yellow River Valley","CnYngsh",-3100,2,"n","n",18
"Middle Yellow River Valley","CnLngsh",-3000,2,"y","n",18
"Middle Yellow River Valley","CnLngsh",-2900,2,"n","n",18
"Middle Yellow River Valley","CnLngsh",-2800,2,"n","n",18
"Middle Yellow River Valley","CnLngsh",-2700,2,"n","n",18
"Middle Yellow River Valley","CnLngsh",-2600,2,"y","n",18
"Middle Yellow River Valley","CnLngsh",-2500,3,"n","n",18
"Middle Yellow River Valley","CnLngsh",-2400,3,"n","n",18
"Middle Yellow River Valley","CnLngsh",-2300,3,"n","n",18
"Middle Yellow River Valley","CnLngsh",-2200,3,"n","n",18
"Middle Yellow River Valley","CnLngsh",-2100,3,"n","n",18
"Middle Yellow River Valley","CnLngsh",-2000,3,"n","n",18
"Middle Yellow River Valley","CnLngsh",-1900,3,"n","n",18
"Middle Yellow River Valley","CnErlit",-1800,3,"y","n",18
"Middle Yellow River Valley","CnErlit",-1700,3,"y","n",18
"Middle Yellow River Valley","CnErlig",-1600,3,"y","n",18
"Middle Yellow River Valley","CnErlig",-1500,3,"n","n",18
"Middle Yellow River Valley","CnErlig",-1400,3,"n","n",18
"Middle Yellow River Valley","CnErlig",-1300,3,"n","n",18
"Middle Yellow River Valley","CnShang",-1200,3,"y","n",18
"Middle Yellow River Valley","CnShang",-1100,3,"n","n",18
"Middle Yellow River Valley","CnWZhou",-1000,3,"y","n",18
"Middle Yellow River Valley","CnWZhou",-900,3,"y","n",18
"Middle Yellow River Valley","CnWZhou",-800,3,"n","n",18
"Middle Yellow River Valley","CnJinSA",-700,3,"y","n",18
"Middle Yellow River Valley","CnJinSA",-600,3,"n","n",18
"Middle Yellow River Valley","CnJinSA",-500,3,"n","n",18
"Middle Yellow River Valley","CnWeiWS",-400,3,"y","n",18
"Middle Yellow River Valley","CnWeiWS",-300,3,"n","n",18
"Middle Yellow River Valley","CnWHan*",-200,3,"y","n",18
"Middle Yellow River Valley","CnWHan*",-100,3,"y","n",18
"Middle Yellow River Valley","CnWHan*",0,3,"y","n",18
"Middle Yellow River Valley","CnEHan*",100,3,"y","n",18
"Middle Yellow River Valley","CnEHan*",200,3,"y","n",18
"Middle Yellow River Valley","CnErJin",300,3,"y","n",18
"Middle Yellow River Valley","CnNWei*",400,3,"y","n",18
"Middle Yellow River Valley","CnNWei*",500,3,"y","n",18
"Middle Yellow River Valley","CnSui**",600,3,"y","n",18
"Middle Yellow River Valley","CnTangE",700,3,"y","n",18
"Middle Yellow River Valley","CnTangL",800,3,"y","n",18
"Middle Yellow River Valley","CnTangL",900,3,"y","n",18
"Middle Yellow River Valley","CnNSong",1000,3,"y","n",18
"Middle Yellow River Valley","CnNSong",1100,3,"y","n",18
"Middle Yellow River Valley","CnLrJin",1200,3,"y","n",18
"Middle Yellow River Valley","CnYuan*",1300,3,"y","n",18
"Middle Yellow River Valley","CnMing*",1400,3,"y","n",18
"Middle Yellow River Valley","CnMing*",1500,3,"y","n",18
"Middle Yellow River Valley","CnMing*",1600,3,"y","n",18
"Middle Yellow River Valley","CnQingE",1700,3,"y","n",18
"Middle Yellow River Valley","CnQingL",1800,3,"y","n",18
"Middle Yellow River Valley","CnQingL",1900,3,"y","n",18
"Kansai","JpJomo1",-13600,1,"y","n",18
"Kansai","JpJomo1",-13500,1,"n","n",18
"Kansai","JpJomo1",-13400,1,"n","n",18
"Kansai","JpJomo1",-13300,1,"n","n",18
"Kansai","JpJomo1",-13200,1,"n","n",18
"Kansai","JpJomo1",-13100,1,"n","n",18
"Kansai","JpJomo1",-13000,1,"n","n",18
"Kansai","JpJomo1",-12900,1,"n","n",18
"Kansai","JpJomo1",-12800,1,"n","n",18
"Kansai","JpJomo1",-12700,1,"n","n",18
"Kansai","JpJomo1",-12600,1,"n","n",18
"Kansai","JpJomo1",-12500,1,"n","n",18
"Kansai","JpJomo1",-12400,1,"n","n",18
"Kansai","JpJomo1",-12300,1,"n","n",18
"Kansai","JpJomo1",-12200,1,"n","n",18
"Kansai","JpJomo1",-12100,1,"n","n",18
"Kansai","JpJomo1",-12000,1,"n","n",18
"Kansai","JpJomo1",-11900,1,"n","n",18
"Kansai","JpJomo1",-11800,1,"n","n",18
"Kansai","JpJomo1",-11700,1,"n","n",18
"Kansai","JpJomo1",-11600,1,"n","n",18
"Kansai","JpJomo1",-11500,1,"n","n",18
"Kansai","JpJomo1",-11400,1,"n","n",18
"Kansai","JpJomo1",-11300,1,"n","n",18
"Kansai","JpJomo1",-11200,1,"n","n",18
"Kansai","JpJomo1",-11100,1,"n","n",18
"Kansai","JpJomo1",-11000,1,"n","n",18
"Kansai","JpJomo1",-10900,1,"n","n",18
"Kansai","JpJomo1",-10800,1,"n","n",18
"Kansai","JpJomo1",-10700,1,"n","n",18
"Kansai","JpJomo1",-10600,1,"n","n",18
"Kansai","JpJomo1",-10500,1,"n","n",18
"Kansai","JpJomo1",-10400,1,"n","n",18
"Kansai","JpJomo1",-10300,1,"n","n",18
"Kansai","JpJomo1",-10200,1,"n","n",18
"Kansai","JpJomo1",-10100,1,"n","n",18
"Kansai","JpJomo1",-10000,1,"n","n",18
"Kansai","JpJomo1",-9900,1,"n","n",18
"Kansai","JpJomo1",-9800,1,"n","n",18
"Kansai","JpJomo1",-9700,1,"n","n",18
"Kansai","JpJomo1",-9600,1,"n","n",18
"Kansai","JpJomo1",-9500,1,"n","n",18
"Kansai","JpJomo1",-9400,1,"n","n",18
"Kansai","JpJomo1",-9300,1,"n","n",18
"Kansai","JpJomo2",-9200,1,"y","n",18
"Kansai","JpJomo2",-9100,1,"n","n",18
"Kansai","JpJomo2",-9000,1,"n","n",18
"Kansai","JpJomo2",-8900,1,"n","n",18
"Kansai","JpJomo2",-8800,1,"n","n",18
"Kansai","JpJomo2",-8700,1,"n","n",18
"Kansai","JpJomo2",-8600,1,"n","n",18
"Kansai","JpJomo2",-8500,1,"n","n",18
"Kansai","JpJomo2",-8400,1,"n","n",18
"Kansai","JpJomo2",-8300,1,"n","n",18
"Kansai","JpJomo2",-8200,1,"n","n",18
"Kansai","JpJomo2",-8100,1,"n","n",18
"Kansai","JpJomo2",-8000,1,"n","n",18
"Kansai","JpJomo2",-7900,1,"n","n",18
"Kansai","JpJomo2",-7800,1,"n","n",18
"Kansai","JpJomo2",-7700,1,"n","n",18
"Kansai","JpJomo2",-7600,1,"n","n",18
"Kansai","JpJomo2",-7500,1,"n","n",18
"Kansai","JpJomo2",-7400,1,"n","n",18
"Kansai","JpJomo2",-7300,1,"n","n",18
"Kansai","JpJomo2",-7200,1,"n","n",18
"Kansai","JpJomo2",-7100,1,"n","n",18
"Kansai","JpJomo2",-7000,1,"n","n",18
"Kansai","JpJomo2",-6900,1,"n","n",18
"Kansai","JpJomo2",-6800,1,"n","n",18
"Kansai","JpJomo2",-6700,1,"n","n",18
"Kansai","JpJomo2",-6600,1,"n","n",18
"Kansai","JpJomo2",-6500,1,"n","n",18
"Kansai","JpJomo2",-6400,1,"n","n",18
"Kansai","JpJomo2",-6300,1,"n","n",18
"Kansai","JpJomo2",-6200,1,"n","n",18
"Kansai","JpJomo2",-6100,1,"n","n",18
"Kansai","JpJomo2",-6000,1,"n","n",18
"Kansai","JpJomo2",-5900,1,"n","n",18
"Kansai","JpJomo2",-5800,1,"n","n",18
"Kansai","JpJomo2",-5700,1,"n","n",18
"Kansai","JpJomo2",-5600,1,"n","n",18
"Kansai","JpJomo2",-5500,1,"n","n",18
"Kansai","JpJomo2",-5400,1,"n","n",18
"Kansai","JpJomo3",-5300,1,"y","n",18
"Kansai","JpJomo3",-5200,1,"n","n",18
"Kansai","JpJomo3",-5100,1,"n","n",18
"Kansai","JpJomo3",-5000,1,"n","n",18
"Kansai","JpJomo3",-4900,1,"n","n",18
"Kansai","JpJomo3",-4800,1,"n","n",18
"Kansai","JpJomo3",-4700,1,"n","n",18
"Kansai","JpJomo3",-4600,1,"n","n",18
"Kansai","JpJomo3",-4500,1,"n","n",18
"Kansai","JpJomo3",-4400,1,"n","n",18
"Kansai","JpJomo3",-4300,1,"n","n",18
"Kansai","JpJomo3",-4200,1,"n","n",18
"Kansai","JpJomo3",-4100,1,"n","n",18
"Kansai","JpJomo3",-4000,1,"n","n",18
"Kansai","JpJomo3",-3900,1,"n","n",18
"Kansai","JpJomo3",-3800,1,"n","n",18
"Kansai","JpJomo3",-3700,1,"n","n",18
"Kansai","JpJomo3",-3600,1,"n","n",18
"Kansai","JpJomo4",-3500,1,"y","n",18
"Kansai","JpJomo4",-3400,1,"n","n",18
"Kansai","JpJomo4",-3300,1,"n","n",18
"Kansai","JpJomo4",-3200,1,"n","n",18
"Kansai","JpJomo4",-3100,1,"n","n",18
"Kansai","JpJomo4",-3000,1,"n","n",18
"Kansai","JpJomo4",-2900,1,"n","n",18
"Kansai","JpJomo4",-2800,1,"n","n",18
"Kansai","JpJomo4",-2700,1,"n","n",18
"Kansai","JpJomo4",-2600,1,"n","n",18
"Kansai","JpJomo5",-2500,1,"y","n",18
"Kansai","JpJomo5",-2400,1,"n","n",18
"Kansai","JpJomo5",-2300,1,"n","n",18
"Kansai","JpJomo5",-2200,1,"n","n",18
"Kansai","JpJomo5",-2100,1,"n","n",18
"Kansai","JpJomo5",-2000,1,"n","n",18
"Kansai","JpJomo5",-1900,1,"n","n",18
"Kansai","JpJomo5",-1800,1,"n","n",18
"Kansai","JpJomo5",-1700,1,"n","n",18
"Kansai","JpJomo5",-1600,1,"n","n",18
"Kansai","JpJomo5",-1500,1,"n","n",18
"Kansai","JpJomo5",-1400,1,"n","n",18
"Kansai","JpJomo5",-1300,1,"n","n",18
"Kansai","JpJomo6",-1200,1,"y","n",18
"Kansai","JpJomo6",-1100,1,"n","n",18
"Kansai","JpJomo6",-1000,1,"n","n",18
"Kansai","JpJomo6",-900,1,"n","n",18
"Kansai","JpJomo6",-800,1,"n","n",18
"Kansai","JpJomo6",-700,1,"n","n",18
"Kansai","JpJomo6",-600,1,"n","n",18
"Kansai","JpJomo6",-500,3,"n","n",18
"Kansai","JpJomo6",-400,3,"n","n",18
"Kansai","JpYayoi",-300,3,"y","n",18
"Kansai","JpYayoi",-200,3,"n","n",18
"Kansai","JpYayoi",-100,3,"n","n",18
"Kansai","JpYayoi",0,3,"n","n",18
"Kansai","JpYayoi",100,3,"y","n",18
"Kansai","JpYayoi",200,3,"y","n",18
"Kansai","JpKofun",300,3,"y","n",18
"Kansai","JpKofun",400,3,"y","n",18
"Kansai","JpKofun",500,3,"y","n",18
"Kansai","JpAsuka",600,3,"y","n",18
"Kansai","JpAsuka",700,3,"y","n",18
"Kansai","JpNara*",800,3,"y","y",18
"Kansai","JpNara*",700,3,"y","y",18
"Kansai","JpHeian",800,3,"y","n",18
"Kansai","JpHeian",900,3,"y","n",18
"Kansai","JpHeian",1000,3,"y","n",18
"Kansai","JpHeian",1100,3,"y","n",18
"Kansai","JpKamak",1200,3,"y","n",18
"Kansai","JpKamak",1300,3,"y","n",18
"Kansai","JpAshik",1400,3,"y","n",18
